Date,Open,High,Low,Close,Volume,Volume IOTA,Market Cap
06/29/2019,0.4148291,0.4238074,0.3989010,0.4229534,"22,881,885.82","55,719,316.63","1,141,451,446.62"
06/28/2019,0.3996072,0.4215394,0.3905412,0.4155505,"23,536,540.78","57,910,208.66","1,129,689,036.86"
06/27/2019,0.4458105,0.4538957,0.3802146,0.3995799,"32,646,636.90","78,591,790.37","1,154,602,986.74"
06/26/2019,0.4466292,0.4860628,0.4276240,0.4459560,"52,751,622.22","113,675,066.34","1,289,858,331.96"
06/25/2019,0.4564234,0.4592814,0.4403521,0.4468933,"27,688,810.54","61,589,524.18","1,249,593,797.49"
06/24/2019,0.4498716,0.4606506,0.4399122,0.4564219,"21,721,139.30","48,113,446.87","1,254,837,647.33"
06/23/2019,0.4630101,0.4755048,0.4472745,0.4494724,"27,887,216.80","59,977,222.20","1,292,380,019.79"
06/22/2019,0.4242588,0.4733078,0.4203357,0.4627443,"43,737,313.55","97,946,716.39","1,241,176,754.12"
06/21/2019,0.4156924,0.4348933,0.4156924,0.4238035,"25,118,082.61","59,081,627.20","1,181,695,132.31"
06/20/2019,0.4350356,0.4369083,0.4091182,0.4157121,"39,649,302.54","93,535,672.86","1,178,228,944.53"
06/19/2019,0.4295399,0.4406701,0.4269425,0.4347017,"34,688,773.14","79,709,343.97","1,209,626,006.34"
06/18/2019,0.4423702,0.4433079,0.4270805,0.4293258,"27,509,833.47","63,375,881.58","1,206,522,312.54"
06/17/2019,0.4459446,0.4516522,0.4291037,0.4419544,"44,954,217.35","101,451,330.21","1,231,640,908.12"
06/16/2019,0.4350648,0.4598356,0.4308601,0.4462226,"43,701,479.33","97,764,099.31","1,242,476,390.41"
06/15/2019,0.4303579,0.4395766,0.4259732,0.4350174,"36,501,616.96","84,358,522.53","1,202,692,350.02"
06/14/2019,0.4394195,0.4405491,0.4171760,0.4302039,"45,167,649.92","104,982,843.85","1,195,860,639.36"
06/13/2019,0.4342150,0.4484985,0.4295895,0.4393283,"44,782,074.57","102,357,560.41","1,216,061,929.32"
06/12/2019,0.4230050,0.4408146,0.4183057,0.4336269,"40,845,657.84","94,676,146.95","1,199,158,885.81"
06/11/2019,0.4282424,0.4289939,0.4099702,0.4229488,"29,973,055.09","71,468,153.81","1,165,708,218.86"
06/10/2019,0.4070909,0.4321663,0.4004731,0.4278636,"28,999,593.80","69,206,545.09","1,164,705,578.91"
06/09/2019,0.4287776,0.4304051,0.3978768,0.4073553,"23,996,041.36","57,605,178.56","1,157,842,494.46"
06/08/2019,0.4431399,0.4480932,0.4187319,0.4289925,"30,092,768.78","69,890,352.95","1,196,785,516.16"
06/07/2019,0.4230803,0.4553504,0.4198070,0.4431912,"33,723,093.12","77,509,555.49","1,209,326,488.32"
06/06/2019,0.4289538,0.4336941,0.4046577,0.4231682,"26,598,282.98","62,717,225.41","1,178,794,701.72"
06/05/2019,0.4263747,0.4361534,0.4184212,0.4293209,"19,516,255.84","45,603,473.12","1,189,515,192.84"
06/04/2019,0.4473254,0.4490850,0.4156294,0.4255708,"30,641,266.10","70,170,632.07","1,213,731,792.28"
06/03/2019,0.4901556,0.4913265,0.4467974,0.4493864,"40,314,423.83","84,596,947.34","1,324,576,895.41"
06/02/2019,0.4804583,0.4992376,0.4778900,0.4903440,"37,754,355.61","77,358,567.61","1,356,532,029.64"
06/01/2019,0.5090010,0.5149965,0.4702336,0.4800760,"45,684,216.96","93,158,406.69","1,363,061,789.14"
05/31/2019,0.4755017,0.5101866,0.4617479,0.5085342,"39,896,401.92","82,398,982.61","1,345,808,574.37"
05/30/2019,0.5118691,0.5450483,0.4670921,0.4755624,"77,683,577.82","151,104,869.97","1,428,966,896.15"
05/29/2019,0.4814570,0.5534607,0.4605125,0.5119899,"121,023,940.99","241,062,355.08","1,395,446,870.38"
05/28/2019,0.4344134,0.4980928,0.4185167,0.4818586,"85,703,787.85","193,445,883.44","1,231,436,252.11"
05/27/2019,0.4070343,0.4442922,0.3999388,0.4362093,"46,171,742.40","112,341,563.45","1,142,371,107.03"
05/26/2019,0.3838709,0.4091084,0.3737996,0.4074643,"31,081,470.67","81,064,567.80","1,065,717,011.94"
05/25/2019,0.3819013,0.3921387,0.3768071,0.3839939,"27,954,639.79","72,979,719.87","1,064,689,861.54"
05/24/2019,0.3868578,0.3998124,0.3794052,0.3820177,"35,687,368.63","91,446,992.37","1,084,717,159.67"
05/23/2019,0.3867035,0.3893936,0.3693417,0.3864150,"34,851,970.38","91,489,636.11","1,058,831,483.02"
05/22/2019,0.4147218,0.4228298,0.3864323,0.3864323,"28,979,840.65","70,719,766.25","1,139,007,507.35"
05/21/2019,0.4039865,0.4245143,0.4005085,0.4148151,"24,146,790.10","59,040,275.07","1,136,795,759.03"
05/20/2019,0.4214823,0.4214823,0.3879819,0.4039882,"23,776,865.46","59,164,980.45","1,117,020,864.00"
05/19/2019,0.3810148,0.4264783,0.3810148,0.4217285,"32,260,806.51","77,860,387.71","1,151,675,342.09"
05/18/2019,0.3931249,0.4169181,0.3780950,0.3808915,"15,662,687.54","40,556,164.42","1,073,447,525.46"
05/17/2019,0.4207844,0.4249349,0.3567917,0.3931631,"37,273,267.88","97,508,199.46","1,062,497,076.02"
05/16/2019,0.4375777,0.4613551,0.3990431,0.4127721,"51,451,809.07","121,798,161.73","1,174,170,934.85"
05/15/2019,0.3743752,0.4414518,0.3743752,0.4371687,"48,322,382.72","119,408,108.99","1,124,827,511.75"
05/14/2019,0.3346599,0.3769273,0.3346599,0.3746914,"46,520,231.93","129,529,185.19","998,264,547.36"
05/13/2019,0.3067998,0.3449645,0.3049511,0.3349857,"27,924,745.25","86,107,511.89","901,404,225.62"
05/12/2019,0.3183015,0.3215970,0.2934247,0.3065439,"17,386,055.21","56,732,710.55","851,802,540.40"
05/11/2019,0.2931779,0.3214362,0.2919049,0.3185975,"25,520,444.80","84,377,090.46","840,688,494.65"
05/10/2019,0.2753785,0.2929791,0.2734306,0.2926954,"12,566,142.36","44,689,444.15","781,570,992.46"
05/09/2019,0.2819625,0.2830556,0.2688415,0.2754266,"13,589,096.18","49,035,267.08","770,288,541.10"
05/08/2019,0.2685070,0.2869364,0.2646133,0.2817734,"18,018,462.83","64,701,076.26","774,065,378.54"
05/07/2019,0.2845116,0.2872562,0.2678968,0.2678968,"15,301,674.21","54,766,372.58","776,598,208.68"
05/06/2019,0.2851280,0.2881153,0.2642009,0.2843294,"21,888,591.85","79,237,349.28","767,819,777.56"
05/05/2019,0.2864302,0.2881750,0.2775704,0.2871892,"14,881,508.74","52,215,976.63","792,163,756.50"
05/04/2019,0.2884620,0.2925375,0.2753104,0.2864031,"20,286,394.74","70,935,574.20","794,899,444.16"
05/03/2019,0.2891205,0.2928464,0.2834293,0.2884258,"25,744,834.79","89,164,578.45","802,544,566.31"
05/02/2019,0.2943372,0.2964257,0.2841376,0.2890299,"22,187,797.47","76,393,082.47","807,293,710.18"
05/01/2019,0.2998694,0.3016660,0.2860591,0.2940237,"21,846,080.58","74,259,849.89","817,694,119.19"
04/30/2019,0.3060869,0.3108560,0.2859441,0.2995740,"37,635,540.50","127,668,758.97","819,379,191.84"
04/29/2019,0.2704387,0.3196343,0.2704387,0.3060561,"95,922,601.25","314,130,902.39","848,753,729.64"
04/28/2019,0.2627161,0.2730043,0.2522449,0.2730043,"17,413,858.22","67,261,071.66","719,619,017.07"
04/27/2019,0.2691834,0.2694222,0.2574795,0.2628533,"12,086,120.41","46,098,275.75","728,741,740.33"
04/26/2019,0.2637310,0.2706008,0.2441236,0.2690399,"22,655,960.95","86,814,519.43","725,373,243.57"
04/25/2019,0.2825392,0.2852468,0.2634734,0.2634734,"15,031,896.62","53,622,286.07","779,183,711.35"
04/24/2019,0.2947049,0.2950970,0.2735340,0.2824565,"17,155,842.49","60,472,384.00","788,544,796.49"
04/23/2019,0.3064261,0.3084423,0.2922108,0.2947175,"17,754,098.86","58,746,541.49","840,016,351.35"
04/22/2019,0.3016498,0.3084313,0.2985193,0.3064262,"12,034,528.31","39,593,478.29","844,844,588.75"
04/21/2019,0.3096379,0.3131492,0.2964946,0.3019095,"14,452,199.04","47,437,154.03","846,811,443.76"
04/20/2019,0.3076495,0.3126764,0.3070184,0.3095866,"12,297,522.55","39,832,947.41","858,117,175.66"
04/19/2019,0.3077411,0.3092578,0.3028503,0.3076080,"13,023,074.06","42,469,320.24","852,333,602.53"
04/18/2019,0.3073530,0.3145885,0.3060972,0.3070563,"15,005,941.12","48,471,263.55","860,498,875.18"
04/17/2019,0.3097956,0.3113514,0.2985193,0.3073406,"15,994,982.40","52,294,340.36","850,159,647.35"
04/16/2019,0.3024014,0.3141019,0.3016977,0.3099954,"12,939,712.67","42,085,056.80","854,610,305.08"
04/15/2019,0.3153803,0.3160011,0.3003726,0.3025194,"16,920,893.43","54,510,114.90","862,814,833.46"
04/14/2019,0.3185233,0.3215560,0.2926466,0.3155723,"25,043,761.85","80,833,406.61","861,152,552.94"
04/13/2019,0.3201484,0.3234453,0.3161373,0.3186185,"10,255,612.32","32,088,218.65","888,356,731.10"
04/12/2019,0.3216983,0.3239147,0.3119045,0.3201975,"11,134,462.87","34,956,453.26","885,346,590.88"
04/11/2019,0.3462272,0.3462272,0.3123398,0.3217176,"17,838,633.97","54,865,598.87","903,717,891.41"
04/10/2019,0.3486257,0.3574677,0.3406102,0.3465596,"17,509,789.39","50,098,580.37","971,464,450.51"
04/08/2019,0.3591636,0.3591636,0.3388995,0.3517828,"25,831,495.87","73,602,493.47","975,502,617.23"
04/07/2019,0.3442166,0.3661715,0.3435829,0.3590307,"21,257,148.17","59,676,990.16","990,078,201.30"
04/06/2019,0.3496825,0.3515406,0.3405569,0.3445116,"16,967,226.24","48,964,196.06","963,171,520.19"
04/05/2019,0.3294780,0.3497529,0.3294780,0.3497529,"19,091,286.21","55,591,916.80","954,541,797.27"
04/04/2019,0.3353354,0.3480093,0.3250362,0.3297392,"22,215,666.73","65,884,735.42","937,229,512.04"
04/03/2019,0.3450714,0.3726373,0.3286851,0.3354260,"42,658,276.12","120,132,011.44","986,997,294.77"
04/02/2019,0.3207697,0.3462925,0.3207697,0.3451611,"32,402,564.74","97,081,184.54","927,717,460.00"
04/01/2019,0.3081773,0.3230653,0.3055714,0.3209932,"19,045,099.66","60,307,372.29","877,777,114.79"
03/31/2019,0.3064486,0.3101727,0.3039916,0.3083073,"10,840,112.24","35,364,768.53","851,989,748.84"
03/30/2019,0.3083413,0.3111616,0.3011043,0.3066754,"11,126,570.68","36,439,832.53","848,704,233.81"
03/29/2019,0.3024418,0.3097368,0.3012833,0.3079768,"11,418,504.47","37,346,452.51","849,828,480.14"
03/28/2019,0.3049802,0.3056535,0.2999682,0.3023793,"11,668,876.43","38,552,168.72","841,301,449.15"
03/27/2019,0.2945178,0.3058820,0.2935831,0.3058820,"12,884,638.84","42,848,522.34","835,810,475.74"
03/26/2019,0.2970699,0.2975698,0.2877336,0.2943923,"9,080,276.69","30,947,355.12","815,543,167.65"
03/25/2019,0.3059972,0.3069417,0.2929645,0.2972173,"13,449,393.54","44,709,949.01","836,122,551.53"
03/24/2019,0.3115823,0.3116575,0.3056968,0.3058361,"11,808,515.26","38,271,705.92","857,608,119.71"
03/23/2019,0.3101847,0.3192941,0.3092968,0.3114190,"14,634,955.01","46,743,542.02","870,244,292.40"
03/22/2019,0.3125174,0.3233542,0.3067542,0.3100845,"25,928,647.52","83,239,414.80","865,809,318.20"
03/21/2019,0.2985932,0.3126015,0.2850005,0.3118539,"29,176,282.11","97,315,173.19","833,337,258.87"
03/20/2019,0.2958202,0.3020859,0.2939202,0.2987096,"13,226,850.31","44,526,506.79","825,675,168.29"
03/19/2019,0.2942888,0.2967827,0.2924409,0.2957662,"10,606,961.28","35,964,125.47","819,771,639.14"
03/18/2019,0.2949241,0.2993643,0.2893395,0.2943138,"21,043,678.45","71,615,606.10","816,742,951.67"
03/17/2019,0.3051125,0.3054231,0.2946385,0.2951822,"17,873,555.60","60,055,099.33","827,241,809.49"
03/16/2019,0.3004205,0.3095643,0.2997585,0.3050751,"25,534,625.99","84,197,480.05","842,950,004.85"
03/15/2019,0.2950480,0.3010442,0.2942328,0.3003354,"9,614,573.71","32,262,957.86","828,318,312.06"
03/14/2019,0.2841126,0.3006196,0.2838482,0.2938341,"17,840,677.30","61,523,911.26","806,006,994.80"
03/13/2019,0.2834590,0.2911357,0.2799417,0.2840909,"12,107,845.82","42,469,450.86","792,431,346.10"
03/12/2019,0.2777369,0.2857344,0.2726767,0.2832500,"9,353,346.79","33,392,682.29","778,551,133.72"
03/11/2019,0.2811933,0.2855873,0.2718821,0.2775947,"9,495,117.97","34,082,187.46","774,362,501.50"
03/10/2019,0.2823796,0.2831681,0.2772430,0.2816780,"6,419,938.21","22,860,284.98","780,585,748.65"
03/09/2019,0.2746528,0.2895150,0.2738013,0.2822961,"10,199,508.66","36,084,902.16","785,642,789.25"
03/08/2019,0.2792247,0.2832021,0.2713802,0.2744590,"12,336,314.23","44,234,333.29","775,170,697.15"
03/07/2019,0.2793637,0.2821743,0.2715154,0.2792316,"9,097,341.42","32,791,834.30","771,116,849.86"
03/06/2019,0.2790602,0.2806477,0.2702041,0.2791650,"10,410,151.51","37,583,933.75","769,885,653.10"
03/05/2019,0.2725954,0.2832575,0.2706932,0.2789234,"9,259,629.02","33,541,914.49","767,321,116.67"
03/04/2019,0.2832466,0.2833258,0.2661578,0.2723654,"8,885,286.28","32,526,732.97","759,280,752.47"
03/03/2019,0.2904421,0.2940977,0.2811425,0.2832776,"6,272,985.90","21,666,700.06","804,735,110.57"
03/02/2019,0.2943258,0.2964950,0.2852405,0.2904204,"6,542,929.51","22,574,840.78","805,599,068.56"
03/01/2019,0.2849114,0.3000952,0.2848450,0.2943720,"7,140,365.27","24,304,863.93","816,579,823.31"
02/28/2019,0.2838207,0.2874391,0.2831049,0.2847940,"6,639,978.72","23,285,833.19","792,585,851.97"
02/27/2019,0.2813248,0.2858042,0.2781545,0.2836738,"7,090,090.97","25,064,075.64","786,269,672.72"
02/26/2019,0.2847399,0.2876532,0.2808626,0.2814905,"6,777,489.95","23,906,391.59","788,000,082.64"
02/25/2019,0.2807504,0.2884956,0.2768546,0.2848886,"8,525,415.20","30,201,730.95","784,612,304.19"
02/24/2019,0.3205006,0.3264169,0.2755464,0.2808308,"16,089,837.18","52,774,525.72","847,420,021.02"
02/23/2019,0.3019836,0.3200220,0.2994886,0.3197870,"10,833,743.80","35,492,241.42","848,431,030.95"
02/22/2019,0.2982212,0.3042819,0.2982212,0.3012913,"8,047,572.72","26,660,025.47","839,026,657.95"
02/21/2019,0.3147792,0.3147792,0.2960718,0.2981273,"8,069,533.03","26,534,586.49","845,293,422.60"
02/20/2019,0.3068137,0.3146554,0.2999743,0.3145476,"9,268,963.40","30,160,892.87","854,197,671.44"
02/19/2019,0.3027065,0.3161262,0.2942177,0.3066276,"19,804,308.42","64,749,752.74","850,144,945.12"
02/18/2019,0.2780516,0.3056438,0.2746056,0.3021643,"16,321,576.67","56,572,483.93","801,914,879.47"
02/17/2019,0.2746566,0.2830511,0.2720342,0.2780907,"9,416,480.03","34,082,714.49","767,937,407.55"
02/16/2019,0.2709036,0.2761505,0.2697622,0.2749705,"5,923,316.42","21,706,930.28","758,469,168.16"
02/15/2019,0.2681430,0.2753114,0.2664068,0.2711843,"6,940,580.66","25,674,075.30","751,402,101.17"
02/14/2019,0.2698806,0.2709710,0.2626003,0.2685905,"5,922,928.42","22,078,570.68","745,653,291.50"
02/13/2019,0.2738652,0.2761569,0.2675825,0.2697071,"6,243,895.00","22,962,165.10","755,812,666.61"
02/12/2019,0.2668743,0.2761636,0.2638450,0.2736877,"7,301,756.83","27,135,942.87","747,917,782.82"
02/11/2019,0.2815298,0.2815298,0.2666943,0.2669581,"9,006,078.24","33,076,167.40","756,818,857.14"
02/10/2019,0.2770302,0.2869583,0.2725820,0.2815308,"13,439,354.72","48,473,199.39","770,633,956.35"
02/09/2019,0.2780030,0.2826078,0.2728556,0.2770085,"7,356,553.17","26,549,653.75","770,170,583.06"
02/08/2019,0.2536858,0.2811136,0.2514316,0.2785013,"15,766,734.48","59,823,587.74","732,555,796.14"
02/07/2019,0.2426711,0.2583645,0.2426711,0.2530681,"12,244,522.46","48,809,859.39","697,277,587.29"
02/06/2019,0.2551500,0.2557063,0.2406762,0.2426583,"8,368,583.76","34,318,500.73","677,789,865.03"
02/05/2019,0.2571778,0.2573983,0.2536935,0.2555192,"5,470,019.70","21,383,209.63","711,029,152.22"
02/04/2019,0.2524269,0.2598471,0.2518328,0.2571176,"7,114,238.61","27,918,157.39","708,293,222.46"
02/03/2019,0.2611244,0.2620109,0.2507674,0.2524220,"6,179,706.05","24,032,869.17","714,716,166.40"
02/02/2019,0.2566946,0.2612266,0.2491611,0.2608375,"8,233,266.80","32,451,108.95","705,202,846.04"
02/01/2019,0.2566801,0.2579919,0.2495647,0.2571469,"8,248,398.48","32,378,712.35","708,078,601.89"
01/31/2019,0.2619849,0.2737580,0.2541110,0.2565884,"10,039,082.23","38,277,953.54","728,981,842.11"
01/30/2019,0.2548888,0.2661077,0.2538776,0.2624944,"7,516,450.61","29,030,551.56","719,662,595.63"
01/29/2019,0.2554834,0.2601533,0.2489988,0.2547004,"7,731,247.55","30,222,154.80","711,042,505.85"
01/28/2019,0.2725222,0.2725222,0.2466509,0.2555731,"12,839,694.47","50,124,588.18","711,992,275.47"
01/27/2019,0.2823485,0.2836860,0.2660765,0.2725250,"10,367,647.47","37,287,507.38","772,837,664.37"
01/26/2019,0.2858186,0.2899629,0.2818244,0.2823096,"7,618,261.38","26,682,465.78","793,599,376.36"
01/25/2019,0.2930057,0.2939092,0.2843749,0.2859166,"6,916,597.36","23,892,017.54","804,657,529.70"
01/24/2019,0.2939685,0.2942986,0.2876339,0.2929746,"7,931,414.19","27,166,051.07","811,513,085.22"
01/23/2019,0.3041246,0.3048256,0.2913869,0.2939076,"8,104,772.64","27,097,136.47","831,359,468.86"
01/22/2019,0.3010001,0.3081924,0.2867444,0.3041643,"8,885,804.90","29,618,503.99","833,882,893.48"
01/21/2019,0.2944390,0.3053937,0.2944390,0.3011720,"6,930,731.65","23,023,966.27","836,701,125.64"
01/20/2019,0.3095460,0.3140542,0.2925472,0.2944492,"7,761,098.76","25,579,868.19","843,327,607.27"
01/19/2019,0.3027630,0.3187037,0.3024297,0.3094634,"8,332,631.02","26,739,209.95","866,173,694.42"
01/18/2019,0.3070832,0.3085489,0.3014207,0.3029990,"7,107,075.19","23,343,101.98","846,259,880.96"
01/17/2019,0.2943137,0.3095824,0.2907891,0.3071131,"9,571,055.21","32,287,278.37","823,947,979.87"
01/16/2019,0.2947270,0.3031052,0.2914793,0.2945638,"8,448,178.98","28,510,257.26","823,632,319.50"
01/14/2019,0.2800602,0.3061986,0.2747456,0.3015854,"12,040,669.71","41,548,746.20","805,497,376.94"
01/13/2019,0.3041243,0.3061869,0.2790892,0.2799960,"7,046,511.84","23,725,367.57","825,529,593.53"
01/12/2019,0.3064802,0.3089665,0.2976374,0.3042743,"6,297,187.03","20,757,400.21","843,228,047.71"
01/11/2019,0.3023916,0.3122011,0.3002058,0.3065053,"7,708,419.77","25,203,805.63","850,101,230.24"
01/10/2019,0.3637725,0.3654483,0.2948901,0.3030570,"16,069,445.64","48,983,493.32","911,848,211.42"
01/09/2019,0.3553350,0.3644184,0.3544449,0.3639404,"6,775,669.70","18,810,673.04","1,001,196,452.90"
01/08/2019,0.3599209,0.3647623,0.3483142,0.3552478,"9,001,163.15","25,319,292.30","988,140,002.31"
01/07/2019,0.3699058,0.3719689,0.3566904,0.3597818,"6,986,575.91","19,195,976.97","1,011,639,018.89"
01/06/2019,0.3631040,0.3741593,0.3510444,0.3706546,"8,187,491.74","22,624,399.80","1,005,877,787.77"
01/05/2019,0.3654474,0.3746194,0.3596353,0.3626392,"7,002,200.79","19,095,325.39","1,019,245,745.37"
01/04/2019,0.3666557,0.3787892,0.3567921,0.3655545,"9,998,882.89","27,184,643.09","1,022,349,187.77"
01/03/2019,0.3826393,0.3849865,0.3639903,0.3667420,"10,029,611.60","26,962,116.01","1,033,954,796.05"
01/02/2019,0.3572412,0.3846427,0.3527078,0.3815484,"14,366,399.75","39,374,243.63","1,014,161,529.81"
01/01/2019,0.3476527,0.3581712,0.3437063,0.3575502,"7,848,539.82","22,562,943.78","966,862,051.03"
12/31/2018,0.3494817,0.3568987,0.3403847,0.3477768,"10,463,967.16","30,071,944.75","967,177,675.16"
12/30/2018,0.3374884,0.3533211,0.3356320,0.3495204,"9,053,559.70","26,267,297.83","958,021,777.26"
12/29/2018,0.3529876,0.3550462,0.3373653,0.3381975,"10,632,207.63","30,673,590.85","963,452,346.61"
12/28/2018,0.3096063,0.3524424,0.3067727,0.3507152,"15,193,733.24","46,841,023.81","901,590,917.76"
12/27/2018,0.3267093,0.3302066,0.3061597,0.3095585,"10,308,728.47","32,057,263.26","893,819,997.37"
12/26/2018,0.3267341,0.3412327,0.3165302,0.3267339,"10,568,006.31","32,388,078.32","906,941,538.10"
12/25/2018,0.3538098,0.3540759,0.3134079,0.3258460,"14,836,642.97","45,542,358.64","905,506,426.59"
12/24/2018,0.3587030,0.3831062,0.3513750,0.3537326,"17,947,460.99","48,640,457.15","1,025,597,090.25"
12/23/2018,0.3369453,0.3753787,0.3352259,0.3588246,"20,471,260.37","56,889,797.33","1,000,187,921.02"
12/22/2018,0.3206692,0.3387716,0.3198001,0.3364641,"14,013,013.43","42,571,727.97","914,916,941.99"
12/21/2018,0.3392191,0.3459364,0.3148921,0.3208529,"22,139,895.10","66,564,504.95","924,494,352.47"
12/20/2018,0.2742684,0.3413683,0.2721674,0.3393025,"29,298,524.21","96,797,111.06","841,307,497.70"
12/19/2018,0.2868903,0.3070846,0.2732548,0.2751007,"20,075,599.04","69,964,952.95","797,552,676.44"
12/18/2018,0.2512367,0.2863754,0.2436786,0.2863754,"15,222,993.24","59,629,277.99","709,597,233.91"
12/17/2018,0.2208550,0.2536538,0.2200646,0.2507425,"13,493,765.22","58,237,408.06","644,024,696.56"
12/16/2018,0.2185776,0.2278113,0.2185776,0.2200605,"6,252,212.07","27,977,645.09","621,146,373.17"
12/15/2018,0.2126808,0.2198327,0.2086116,0.2185782,"7,971,553.32","37,171,296.82","596,082,885.09"
12/14/2018,0.2179702,0.2206081,0.2084231,0.2120843,"6,489,330.23","30,225,975.28","596,747,986.62"
12/13/2018,0.2283184,0.2292592,0.2142790,0.2179670,"5,334,377.90","23,810,603.42","622,708,490.01"
12/12/2018,0.2221513,0.2310806,0.2207444,0.2282642,"4,630,223.37","20,470,360.25","628,706,379.29"
12/11/2018,0.2272508,0.2292912,0.2177558,0.2218833,"6,375,463.57","28,487,159.42","622,062,516.43"
12/10/2018,0.2335512,0.2361590,0.2235683,0.2268646,"6,081,341.73","26,554,221.12","636,556,930.70"
12/09/2018,0.2209325,0.2407682,0.2207480,0.2340986,"7,677,397.59","33,260,920.81","641,580,526.49"
12/08/2018,0.2315640,0.2380489,0.2165548,0.2217070,"7,450,568.35","32,993,092.07","627,679,282.10"
12/07/2018,0.2329317,0.2380342,0.2078151,0.2311900,"15,479,104.08","70,182,431.44","613,040,010.91"
12/06/2018,0.2553881,0.2606483,0.2310738,0.2322915,"9,890,691.00","39,143,636.09","702,322,980.10"
12/05/2018,0.2758947,0.2761633,0.2545209,0.2555452,"8,709,575.49","32,849,503.60","736,952,652.69"
12/04/2018,0.2704037,0.2833784,0.2640791,0.2755443,"8,677,440.91","31,621,458.64","762,748,172.33"
12/03/2018,0.2902931,0.2908831,0.2653312,0.2701993,"10,016,800.85","36,178,424.25","769,574,736.49"
12/02/2018,0.2898641,0.2988232,0.2840617,0.2906607,"7,183,051.01","24,714,692.82","807,839,610.40"
12/01/2018,0.2762567,0.2973839,0.2722554,0.2899626,"6,448,310.88","22,641,662.50","791,605,976.70"
11/30/2018,0.2960855,0.3010172,0.2711500,0.2752741,"9,263,317.21","32,511,307.75","791,960,474.68"
11/29/2018,0.2921614,0.2995197,0.2809232,0.2881140,"11,308,019.00","39,182,259.88","802,173,773.57"
11/28/2018,0.2705909,0.2983163,0.2705909,0.2915348,"15,928,870.02","55,830,684.13","793,018,700.73"
11/27/2018,0.2731910,0.2749134,0.2590173,0.2698318,"9,756,601.68","36,514,732.30","742,680,231.14"
11/26/2018,0.2895802,0.2955377,0.2584406,0.2736585,"14,946,942.26","53,597,531.01","775,137,918.85"
11/25/2018,0.2838425,0.2936667,0.2524838,0.2901574,"19,666,419.84","71,344,729.29","766,187,075.70"
11/24/2018,0.3203553,0.3281470,0.2705869,0.2839463,"12,134,725.14","38,368,758.38","879,070,301.24"
11/23/2018,0.3085100,0.3205445,0.2989481,0.3205445,"10,885,421.31","34,872,710.06","867,622,795.49"
11/22/2018,0.3318961,0.3357005,0.3112140,0.3112140,"8,667,276.66","26,589,990.38","906,016,046.57"
11/21/2018,0.3053246,0.3325579,0.3006180,0.3322764,"13,553,552.44","42,564,019.40","885,078,758.66"
11/20/2018,0.3503806,0.3565948,0.2896513,0.3043096,"28,972,682.04","89,497,336.46","899,808,310.45"
11/19/2018,0.4075669,0.4080040,0.3438772,0.3515811,"19,326,898.73","52,231,411.97","1,028,494,123.76"
11/18/2018,0.4057823,0.4132455,0.4044184,0.4107112,"5,388,864.54","13,148,915.97","1,139,144,262.00"
11/17/2018,0.4130380,0.4143293,0.4026922,0.4058323,"5,169,853.29","12,673,461.96","1,133,846,759.04"
11/16/2018,0.4246920,0.4254842,0.4063368,0.4131014,"8,121,150.60","19,470,324.73","1,159,353,238.33"
11/15/2018,0.4400904,0.4424875,0.3956375,0.4249113,"21,751,602.70","52,335,493.41","1,155,224,389.07"
11/14/2018,0.4993771,0.4993771,0.4111958,0.4397823,"33,140,216.24","70,326,348.52","1,309,811,138.48"
11/13/2018,0.4967207,0.5011654,0.4912409,0.4990401,"11,598,416.29","23,353,209.26","1,380,459,061.11"
11/12/2018,0.4793453,0.5006153,0.4793453,0.4966561,"12,484,805.31","25,451,033.79","1,363,476,813.10"
11/11/2018,0.4855515,0.4866031,0.4745876,0.4804680,"3,912,344.84","8,138,467.97","1,336,182,804.17"
11/10/2018,0.4763519,0.4914561,0.4738210,0.4852469,"6,497,897.69","13,519,563.75","1,335,923,536.86"
11/09/2018,0.4810795,0.4868046,0.4721490,0.4763809,"8,462,812.50","17,686,569.94","1,329,972,046.81"
11/08/2018,0.4966593,0.5038418,0.4808180,0.4808180,"12,778,845.14","25,985,316.32","1,366,894,542.09"
11/07/2018,0.5139696,0.5176938,0.4948236,0.4966639,"12,835,060.72","25,365,465.47","1,406,457,137.54"
11/06/2018,0.4971204,0.5149174,0.4968571,0.5136892,"11,479,108.45","22,750,679.06","1,402,442,954.15"
11/05/2018,0.4991399,0.5016436,0.4891328,0.4966214,"8,072,572.22","16,280,574.70","1,378,204,355.14"
11/04/2018,0.4754329,0.5046117,0.4705784,0.4991110,"12,869,813.19","26,582,477.82","1,345,699,815.06"
11/03/2018,0.4849274,0.4853241,0.4737487,0.4751961,"4,984,553.30","10,423,018.15","1,329,242,323.07"
11/02/2018,0.4755271,0.4887846,0.4731681,0.4849744,"11,135,500.38","23,126,863.91","1,338,333,665.13"
11/01/2018,0.4692799,0.4792729,0.4663598,0.4754631,"6,642,814.09","14,129,018.32","1,306,807,205.21"
10/31/2018,0.4535938,0.4703170,0.4427940,0.4692627,"9,185,975.50","20,040,295.03","1,274,067,924.17"
10/30/2018,0.4520518,0.4617542,0.4513168,0.4542783,"6,893,007.44","15,105,081.46","1,268,402,488.91"
10/29/2018,0.4837418,0.4840860,0.4509390,0.4519754,"10,709,155.29","22,827,363.56","1,303,979,820.76"
